shipment_id,order_id,vendor_id,status,carrier,dispatched_at,delivered_at,_ingested_at
320677622,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-37e420a30772,,unknown,PICKED_UP,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-46860d653397,,unknown,CREATED,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-f28528faf2fc,,unknown,DELIVERED,GIG,2023-02-12 22:24:03+00:00,2023-02-13 17:24:00+00:00,2026-02-23 16:43:46.375860+00:00
619716981,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
TRK-ebaed3d6a174,,unknown,DELIVERED,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-4358c15d1581,,unknown,DELIVERED,FedEx,2023-10-07 06:02:06+00:00,,2026-02-23 16:43:46.375860+00:00
557694862,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-ca7e01b32304,,unknown,CREATED,Local,2023-05-12 10:20:14+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-fbf77fc1445f,,unknown,IN_TRANSIT,Local,,,2026-02-23 16:43:46.375860+00:00
TRK-f8c3a50af62b,,unknown,DELIVERED,GIG,2023-01-17 04:27:06+00:00,2023-01-18 13:27:00+00:00,2026-02-23 16:43:46.375860+00:00
664202333,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-d7a2185d0793,,unknown,IN_TRANSIT,DHL,2023-12-28 23:55:17+00:00,,2026-02-23 16:43:46.375860+00:00
801450608,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
286950818,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
374794375,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-a11f123f7ce0,,unknown,PICKED_UP,DHL,2023-04-28 02:35:04+00:00,,2026-02-23 16:43:46.375860+00:00
286508557,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
576527390,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-fa7b50aa6e4e,,unknown,CREATED,Local,,,2026-02-23 16:43:46.375860+00:00
TRK-7fd11eac48c2,,unknown,PICKED_UP,Local,,,2026-02-23 16:43:46.375860+00:00
TRK-75a0f6e19970,,unknown,IN_TRANSIT,DHL,2023-06-02 07:58:59+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-e073bd1f0bb6,,unknown,DELIVERED,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-b7df7445f42d,,unknown,CREATED,GIG,2023-04-13 13:10:08+00:00,,2026-02-23 16:43:46.375860+00:00
722745015,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-bce84c50b8c8,,unknown,CREATED,Local,,,2026-02-23 16:43:46.375860+00:00
205907182,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-5fc4dddd3113,,unknown,CREATED,Kwik,2023-05-04 22:58:11+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-011bfc34c472,,unknown,IN_TRANSIT,FedEx,2023-04-26 19:44:44+00:00,,2026-02-23 16:43:46.375860+00:00
802929453,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
195923037,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-74dfddc724ec,,unknown,CREATED,GIG,2023-05-31 10:39:31+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-71d9476f7982,,unknown,PICKED_UP,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-227678d1d11f,,unknown,PICKED_UP,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-cddddd037571,,unknown,CREATED,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-438230b3e605,,unknown,DELIVERED,Kwik,2023-11-03 13:48:44+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-5554f89386cd,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-b28c6ce28429,,unknown,DELIVERED,FedEx,2023-04-21 05:11:32+00:00,,2026-02-23 16:43:46.375860+00:00
789192682,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
786093580,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
394516095,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
853911063,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
656562888,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
743131640,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
957983506,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
TRK-ddc06ba3dd3f,,unknown,CREATED,FedEx,,,2026-02-23 16:43:46.375860+00:00
875702566,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-24996dd5f742,,unknown,IN_TRANSIT,FedEx,2023-08-28 04:10:11+00:00,,2026-02-23 16:43:46.375860+00:00
342907257,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
417165505,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-fe59564290ad,,unknown,PICKED_UP,GIG,2023-02-05 02:53:04+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-09ca007a15f3,,unknown,DELIVERED,Local,2023-01-15 07:51:04+00:00,,2026-02-23 16:43:46.375860+00:00
294733680,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-0ef4da7c6051,,unknown,CREATED,Kwik,2023-12-19 16:46:59+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-a23a4d3f5d14,,unknown,IN_TRANSIT,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-0922abd6f375,,unknown,PICKED_UP,FedEx,2023-07-08 05:21:38+00:00,,2026-02-23 16:43:46.375860+00:00
683531840,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-b33fb049905e,,unknown,PICKED_UP,FedEx,2023-02-09 04:09:21+00:00,,2026-02-23 16:43:46.375860+00:00
129456565,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
TRK-9c9309b4b282,,unknown,PICKED_UP,Local,,,2026-02-23 16:43:46.375860+00:00
733811160,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
655510833,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-608744efe99a,,unknown,PICKED_UP,Kwik,2023-07-07 02:15:57+00:00,,2026-02-23 16:43:46.375860+00:00
270624866,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
205995553,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
985162340,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-fdf7e0e60c1d,,unknown,IN_TRANSIT,FedEx,2023-03-29 11:32:48+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-594dfca3f829,,unknown,CREATED,Kwik,,,2026-02-23 16:43:46.375860+00:00
140168780,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-71bea13aea5c,,unknown,PICKED_UP,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-e4f992bdc25b,,unknown,CREATED,Kwik,2023-03-09 08:27:51+00:00,,2026-02-23 16:43:46.375860+00:00
357982129,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-86c3de97e6a0,,unknown,CREATED,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-68d267426477,,unknown,DELIVERED,Kwik,,2023-08-17 22:42:00+00:00,2026-02-23 16:43:46.375860+00:00
344738287,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
391903407,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
266072502,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
714361904,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-7987af3a34e6,,unknown,CREATED,Kwik,,,2026-02-23 16:43:46.375860+00:00
909117640,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
275752032,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-92241094eabf,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-d5df93057ed1,,unknown,DELIVERED,FedEx,2023-07-04 21:38:24+00:00,2023-07-07 21:38:00+00:00,2026-02-23 16:43:46.375860+00:00
554911237,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-922d93cd4dde,,unknown,PICKED_UP,GIG,2023-11-05 02:18:41+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-600b768b2231,,unknown,CREATED,Kwik,2023-09-30 13:34:13+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-35ac94046ee7,,unknown,DELIVERED,DHL,2023-09-24 05:21:27+00:00,,2026-02-23 16:43:46.375860+00:00
819289661,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-f55fae20ca9d,,unknown,CREATED,Local,,,2026-02-23 16:43:46.375860+00:00
TRK-eb38227bc691,,unknown,DELIVERED,DHL,2023-03-24 17:21:48+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-a8f3da776f70,,unknown,DELIVERED,Kwik,2023-02-08 12:32:06+00:00,,2026-02-23 16:43:46.375860+00:00
483590806,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-ee993b748fcd,,unknown,IN_TRANSIT,Kwik,2023-07-27 20:02:12+00:00,,2026-02-23 16:43:46.375860+00:00
609917976,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
530603902,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
887913698,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
615532367,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-3e96a2a3c085,,unknown,IN_TRANSIT,Kwik,2023-11-22 09:22:17+00:00,,2026-02-23 16:43:46.375860+00:00
324963201,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
TRK-12f9c5d69d36,,unknown,CREATED,Kwik,,,2026-02-23 16:43:46.375860+00:00
961043954,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-5f095770a871,,unknown,PICKED_UP,GIG,2023-01-06 20:29:24+00:00,,2026-02-23 16:43:46.375860+00:00
707395067,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-c08fa68a2d18,,unknown,DELIVERED,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-8002f3df1511,,unknown,PICKED_UP,FedEx,,,2026-02-23 16:43:46.375860+00:00
912953330,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-69582e62fbdb,,unknown,DELIVERED,DHL,,2023-07-16 22:41:00+00:00,2026-02-23 16:43:46.375860+00:00
150077536,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-da90f8c95c26,,unknown,DELIVERED,GIG,2023-04-01 15:52:30+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-07af8e06c5ff,,unknown,CREATED,FedEx,2023-06-09 16:36:59+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-9ddef2559185,,unknown,CREATED,Kwik,2023-06-21 07:04:02+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-402ce8507dd7,,unknown,PICKED_UP,Local,,,2026-02-23 16:43:46.375860+00:00
662509115,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-1a1c3e824d7e,,unknown,CREATED,Kwik,,,2026-02-23 16:43:46.375860+00:00
956413586,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-777b74853224,,unknown,PICKED_UP,Kwik,2023-07-28 05:41:24+00:00,,2026-02-23 16:43:46.375860+00:00
889441158,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
908825076,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-a42bdeffbd10,,unknown,DELIVERED,Local,2023-12-02 10:51:49+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-f02f278d4994,,unknown,CREATED,Local,2023-09-07 08:38:24+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-756a1cca1297,,unknown,PICKED_UP,Kwik,2023-11-28 00:57:13+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-462f0d76638b,,unknown,DELIVERED,FedEx,2023-10-06 06:36:57+00:00,,2026-02-23 16:43:46.375860+00:00
125341183,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
198645776,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
194267293,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-d674d8912518,,unknown,CREATED,DHL,2023-05-20 16:46:56+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-b645365fcb35,,unknown,DELIVERED,Local,2023-07-05 04:01:10+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-69321e657340,,unknown,PICKED_UP,DHL,2023-08-11 13:05:42+00:00,,2026-02-23 16:43:46.375860+00:00
303681505,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
415192850,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
541148363,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-0ef4da7c6051,,unknown,CREATED,GIG,2023-09-19 18:09:50+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-2b13dbe1f2b7,,unknown,PICKED_UP,Local,2023-09-28 14:15:52+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-b33fec00159d,,unknown,PICKED_UP,Local,2023-11-24 17:35:23+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-635b5b7d80fb,,unknown,DELIVERED,Local,2023-04-28 04:54:55+00:00,,2026-02-23 16:43:46.375860+00:00
515760577,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
TRK-aef34d279abd,,unknown,DELIVERED,GIG,2023-05-30 19:57:28+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-8d422cad3a7c,,unknown,IN_TRANSIT,Local,2023-08-03 00:13:41+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-0dd2f26e8352,,unknown,IN_TRANSIT,DHL,,,2026-02-23 16:43:46.375860+00:00
878922249,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
838458371,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
789787994,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
408519434,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
573016706,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
531537475,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-bda88670ed06,,unknown,PICKED_UP,FedEx,2023-08-26 15:50:46+00:00,,2026-02-23 16:43:46.375860+00:00
211898365,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
995840111,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
193283040,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-460d42939445,,unknown,DELIVERED,Kwik,2023-05-21 23:11:35+00:00,2023-05-24 15:11:00+00:00,2026-02-23 16:43:46.375860+00:00
TRK-5f862e4d7570,,unknown,PICKED_UP,DHL,2023-06-12 22:22:42+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-cd847bb4beab,,unknown,DELIVERED,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-42186b0c08c1,,unknown,CREATED,Local,2023-01-04 16:13:53+00:00,,2026-02-23 16:43:46.375860+00:00
464937804,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
711549995,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-e9f6f7d3e3ba,,unknown,DELIVERED,GIG,2023-10-20 02:41:44+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-608daa93dd63,,unknown,DELIVERED,Local,2023-04-23 15:14:48+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-a4ae3c17f7f4,,unknown,DELIVERED,DHL,2023-10-09 16:22:42+00:00,,2026-02-23 16:43:46.375860+00:00
344022281,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
416684077,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-9a8891069a14,,unknown,DELIVERED,GIG,2023-06-11 05:08:51+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-b3ea7c505a7b,,unknown,PICKED_UP,GIG,2023-08-15 23:06:47+00:00,,2026-02-23 16:43:46.375860+00:00
755359603,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-3f04cea5bdb9,,unknown,DELIVERED,DHL,2023-05-09 00:34:40+00:00,2023-05-12 06:34:00+00:00,2026-02-23 16:43:46.375860+00:00
784389398,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-5c4ae642711e,,unknown,CREATED,Local,,,2026-02-23 16:43:46.375860+00:00
785542167,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-01db5a1b0839,,unknown,PICKED_UP,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-68cc74484245,,unknown,PICKED_UP,Local,2023-06-06 09:07:50+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-7e6b13073d4f,,unknown,DELIVERED,DHL,2023-09-12 00:03:44+00:00,2023-09-13 20:03:00+00:00,2026-02-23 16:43:46.375860+00:00
430381858,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-7ef7d1ab70e0,,unknown,DELIVERED,Kwik,2023-03-14 07:16:11+00:00,,2026-02-23 16:43:46.375860+00:00
433376488,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
579700228,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
120338073,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
299038347,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
489503546,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-b0d0bf404383,,unknown,PICKED_UP,DHL,2023-10-11 19:35:05+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-fcc367354183,,unknown,IN_TRANSIT,FedEx,2023-06-20 22:54:32+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-e04f7b07562d,,unknown,DELIVERED,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-7597ad14a8e9,,unknown,IN_TRANSIT,FedEx,,,2026-02-23 16:43:46.375860+00:00
160309196,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-594dfca3f829,,unknown,CREATED,DHL,2023-11-30 19:53:19+00:00,,2026-02-23 16:43:46.375860+00:00
895440904,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
169581225,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
712096794,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
861457705,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
452841707,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
768135778,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-20e2ea164494,,unknown,CREATED,Local,2023-04-21 14:00:21+00:00,,2026-02-23 16:43:46.375860+00:00
169256422,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
140693459,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
TRK-89500fc4344a,,unknown,DELIVERED,FedEx,,,2026-02-23 16:43:46.375860+00:00
383381242,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
612484112,,unknown,,Kwik,,,2026-02-23 16:43:46.375860+00:00
326260008,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-abcdc001c500,,unknown,IN_TRANSIT,GIG,2023-07-02 15:01:58+00:00,,2026-02-23 16:43:46.375860+00:00
627026427,,unknown,,DHL,,,2026-02-23 16:43:46.375860+00:00
TRK-68547e2f8de9,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-6b5413b52ee2,,unknown,IN_TRANSIT,Local,2023-12-15 05:43:13+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-96e29586d4e8,,unknown,IN_TRANSIT,GIG,,,2026-02-23 16:43:46.375860+00:00
548894021,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-fdb7098bcc8a,,unknown,CREATED,DHL,2024-01-01 05:13:08+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-cc87d5afc699,,unknown,PICKED_UP,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-1eced009f087,,unknown,IN_TRANSIT,FedEx,,,2026-02-23 16:43:46.375860+00:00
676735980,,unknown,,Local,,,2026-02-23 16:43:46.375860+00:00
TRK-ca81d75a2f99,,unknown,CREATED,Kwik,,,2026-02-23 16:43:46.375860+00:00
807557481,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-6003cc9da83e,,unknown,PICKED_UP,Kwik,2024-01-04 03:11:48+00:00,,2026-02-23 16:43:46.375860+00:00
175809633,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-9f9a898dfa90,,unknown,DELIVERED,Kwik,,,2026-02-23 16:43:46.375860+00:00
TRK-fa44f42fb2f5,,unknown,CREATED,DHL,2023-05-04 19:07:58+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-f832d334cc26,,unknown,PICKED_UP,DHL,,,2026-02-23 16:43:46.375860+00:00
855903974,,unknown,,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-3219bfcbb270,,unknown,DELIVERED,FedEx,2023-04-08 21:46:55+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-d374dc1f0901,,unknown,PICKED_UP,GIG,,,2026-02-23 16:43:46.375860+00:00
TRK-ea72126728fb,,unknown,CREATED,Local,2023-10-29 12:45:48+00:00,,2026-02-23 16:43:46.375860+00:00
TRK-225a23816d73,,unknown,CREATED,Local,2023-02-15 16:48:04+00:00,,2026-02-23 16:43:46.375860+00:00
944552919,,unknown,,FedEx,,,2026-02-23 16:43:46.375860+00:00
TRK-51beffaeeea4,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-6285b0a8d6fd,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-b592d013cc90,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-73786aaf8ec8,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
877583839,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
223240112,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-92868bfdb09c,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-429398b63758,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
886365312,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
822443971,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-be309cda57ff,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-a8c860e1fff3,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-fbfe3b93940e,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
866990485,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
810962214,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
927959968,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-5c6cf40d886a,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-11d0b5a742dc,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-6d588311de24,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
672817675,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
789242701,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
313736772,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
419561201,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
826517607,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
946066287,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
250980852,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
452313624,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-885889ad7c8b,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
469935052,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
208337018,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
250469429,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-1ccc252d9b1c,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-dfd790a65c31,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
292580427,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
680424495,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
780645895,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
625579419,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
559346003,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-32be6e5dfeb7,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
378364310,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
719175016,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-eb3d767da50d,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-ec1d40fce4ea,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
927672827,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-e59ae449c25c,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-0f43b9bb427f,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-52f467385385,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
417851397,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-a46e8c51bffd,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
790844104,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-d3711e40b08b,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
813494536,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
832999366,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-768a7cfec30c,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-d4b00d884ecf,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-da97c2e2b2cc,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-dc2ff9fe01eb,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-df4f69e8e0de,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
256980036,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
273136853,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-118ee78f7e72,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-dc5cca7d009f,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-f294b565bcb4,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
974230575,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
899500884,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
440245422,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-d71f05842de2,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
858733870,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
695411648,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-fa1333f86ce6,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-768a7cfec30c,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
154245232,,vendor_c,,,,,2026-02-23 16:43:46.375860+00:00
TRK-778b2ec9a4ae,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
TRK-7ac7d928279b,,vendor_a,,,,,2026-02-23 16:43:46.375860+00:00
